date,supplier,delivery_mode,amount,purchase_reference,user_account
2024-02-28,MIMI ELECTRICALS,INVOICE,4000.0,1,ROBERT
2024-02-28,PERISTER,INVOICE,2000.0,1,ROBERT
2024-02-28,HOPE G ELECTRONICS,INVOICE,12000.0,1,ROBERT
2024-02-29,KAGAA ELECTRICALS,INVOICE,600.0,1,ROBERT
2024-02-29,SMART JOMES ENTERPRISE,INVOICE,140000.0,1,ROBERT
2024-02-29,STARMAN ELECTRICALS,INVOICE,10000.0,1,ROBERT
2024-02-29,STARMAN ELECTRICALS,INVOICE,2970.0,1,ROBERT
2024-02-29,PRISCO ENTERPRISES,INVOICE,1500.0,1,ROBERT
2024-02-29,HOPE G ELECTRONICS,INVOICE,20270.0,1,ROBERT
2024-02-29,PUSIMO ELECTRICALS,INVOICE,6500.0,1,ROBERT
2024-02-29,MBURU ELECTRICALS,INVOICE,2250.0,1,ROBERT
2024-02-29,GODS FAVOUR,INVOICE,330000.0,1,ROBERT
2024-02-29,HOPE G ELECTRONICS,INVOICE,8600.0,1,ROBERT
2024-02-29,STARMAN ELECTRICALS,INVOICE,400.0,1,REPORTS
2024-02-29,FLONY ENTERPRISES,INVOICE,11000.0,1,ROBERT
2024-02-29,GLORIA NEELUX,INVOICE,198500.0,1,REPORTS
2024-02-29,ECOTECH,INVOICE,2500.0,1,REPORTS
2024-02-29,COUSIN ENTERPRISES,INVOICE,32500.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,6600.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,5600.0,1,REPORTS
2024-02-29,CLEBE TECH ENTERPRISES LTD,INVOICE,23000.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,15500.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,2550.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,1400.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,1000.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,2800.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,6500.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,3900.0,1,REPORTS
2024-02-29,BETTER POWER ELECTRONICS,INVOICE,59375.0,1,REPORTS
2024-02-29,HAGISU,INVOICE,24000.0,1,REPORTS
2024-02-29,CLEBE TECH ENTERPRISES LTD,INVOICE,3000.0,1,REPORTS
2024-02-29,KENNEDE,INVOICE,9240.0,1,REPORTS
2024-02-29,DP LIGHT,INVOICE,1400.0,1,REPORTS
2024-02-29,KEDDY INVESTMENT,INVOICE,9240.0,1,REPORTS
2024-02-29,9 PLANET ELECTRICALS,INVOICE,17520.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,15120.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,24000.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,1650.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,300.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-02-29,ALLTOP ELECTRONICS,INVOICE,75200.0,1,REPORTS
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,350.0,1,REPORTS
2024-02-29,HOPE G ELECTRONICS,INVOICE,6143.0,1,ROBERT
2024-02-29,CASH PURCHASE,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-02-29,SMART JOMES ENTERPRISE,INVOICE,10000.0,1,REPORTS
2024-02-29,KAGAA ELECTRICALS,INVOICE,3500.0,1,REPORTS
2024-02-29,OPTONICA ELECTRALS,INVOICE,20800.0,1,REPORTS
2024-02-29,RICH MARK ELECTRICAL SALES,INVOICE,860.0,1,ROBERT
2024-02-29,MBURU ELECTRICALS,INVOICE,4500.0,1,ROBERT
2024-02-29,WAPIJOS ELECTRONICS,INVOICE,15600.0,1,ROBERT
2024-03-01,WAPIJOS ELECTRONICS,INVOICE,12600.0,1,ROBERT
2024-03-01,MBURU ELECTRICALS,INVOICE,23000.0,1,ROBERT
2024-03-01,PURE POWER ELECTRICALS LTD,INVOICE,25000.0,1,ROBERT
2024-03-01,TLL,INVOICE,2500.0,1,ROBERT
2024-03-01,JOY E-STAR ELECTRONICS,INVOICE,700.0,1,ROBERT
2024-03-01,WAPIJOS ELECTRONICS,INVOICE,130.0,1,ROBERT
2024-03-01,CARL AND GILBERT,INVOICE,7000.0,1,ROBERT
2024-03-01,PREMIER TRADING COMPANY,INVOICE,46000.0,1,ROBERT
2024-03-01,THIRD WORLD,INVOICE,450.0,1,ROBERT
2024-03-01,KAGAA ELECTRICALS,INVOICE,750.0,1,ROBERT
2024-03-01,SMART JOMES ENTERPRISE,INVOICE,9000.0,1,ROBERT
2024-03-01,MIMI ELECTRICALS,INVOICE,72150.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,90000.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,5850.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,3200.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,280.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,1000.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,3500.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,6500.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,2800.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,1650.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,450.0,1,REPORTS
2024-03-01,OPTONICA ELECTRALS,INVOICE,64800.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,1600.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,18500.0,1,REPORTS
2024-03-01,PONTY POOL ENTERPRISES,INVOICE,289300.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,700.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,20400.0,1,REPORTS
2024-03-01,KAGAA ELECTRICALS,INVOICE,6600.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,14500.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,400.0,1,REPORTS
2024-03-01,PONTY POOL ENTERPRISES,INVOICE,24000.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,8400.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,1050.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,3900.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,3000.0,1,REPORTS
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-03-01,HAGISU,INVOICE,1900.0,1,ROBERT
2024-03-01,CARL AND GILBERT,INVOICE,800.0,1,ROBERT
2024-03-01,CARL AND GILBERT,INVOICE,500.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,12000.0,1,REPORTS
2024-03-01,CARL AND GILBERT,INVOICE,7300.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,4950.0,1,REPORTS
2024-03-01,KAWAS,INVOICE,9000.0,1,ROBERT
2024-03-01,SOLARMAX,INVOICE,16000.0,1,ROBERT
2024-03-01,THIRD WORLD,INVOICE,1000.0,1,ROBERT
2024-03-01,PERISTER,INVOICE,1000.0,1,ROBERT
2024-03-01,PREMIER TRADING COMPANY,INVOICE,31000.0,1,ROBERT
2024-03-01,PRISCO ENTERPRISES,INVOICE,31500.0,1,ROBERT
2024-03-01,CASH PURCHASE,CASH SALE RECEIPT,5852.0,1,REPORTS
2024-03-02,WAPIJOS ELECTRONICS,INVOICE,6200.0,1,ROBERT
2024-03-02,PARADISE ELECTRICALS,INVOICE,8920.0,1,ROBERT
2024-03-02,MARKSY ELECTRICALS,INVOICE,7600.0,1,ROBERT
2024-03-02,STAR POINT ELECTRICALS,INVOICE,7000.0,1,ROBERT
2024-03-02,PREMIER TRADING COMPANY,INVOICE,4200.0,1,ROBERT
2024-03-02,PARADISE ELECTRICALS,INVOICE,2500.0,1,ROBERT
2024-03-02,GODS FAVOUR,INVOICE,500.0,1,ROBERT
2024-03-02,CARL AND GILBERT,INVOICE,4000.0,1,ROBERT
2024-03-02,CARL AND GILBERT,INVOICE,7000.0,1,ROBERT
2024-03-02,HOPE G ELECTRONICS,INVOICE,2800.0,1,ROBERT
2024-03-02,INFINITE LINKS,INVOICE,190000.0,1,ROBERT
2024-03-02,SUNTECH LTD,INVOICE,137500.0,1,VIVIEN
2024-03-02,RICH MARK ELECTRICAL SALES,INVOICE,2000.0,1,ROBERT
2024-03-02,AFRILIGHT ELECTRICALS,INVOICE,111250.0,1,REPORTS
2024-03-02,DP LIGHT,INVOICE,1120.0,1,REPORTS
2024-03-02,PURE POWER ELECTRICALS LTD,INVOICE,14300.0,1,ROBERT
2024-03-02,JESS PINK,INVOICE,1650.0,1,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,4600.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,6600.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,3700.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,4200.0,1,REPORTS
2024-03-02,BARAKA POWER ELECTRICALS LTD,INVOICE,15000.0,1,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,4175.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,2750.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,1800.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,620000.0,1,REPORTS
2024-03-02,GOLDENMAX,INVOICE,292000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,100.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,300.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,1000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,12250.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,9000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,11500.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,1500.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,5000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,3500.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,17000.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,221070.0,1,REPORTS
2024-03-02,WILXCEL ENTERPRISE,INVOICE,13400.0,1,REPORTS
2024-03-02,KAGAA ELECTRICALS,INVOICE,1800.0,1,REPORTS
2024-03-02,COUSIN ENTERPRISES,INVOICE,15600.0,1,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,8500.0,1,REPORTS
2024-03-02,STARMAN ELECTRICALS,INVOICE,3000.0,1,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,8250.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,1700.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,3600.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,5250.0,1,REPORTS
2024-03-02,MERRYSONS LIMITED,INVOICE,10000.0,1,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,13500.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,960.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,7200.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,2880.0,1,REPORTS
2024-03-02,FLONY ENTERPRISES,INVOICE,230.0,1`,ROBERT
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,220.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,2800.0,1,REPORTS
2024-03-02,CASH PURCHASE,CASH SALE RECEIPT,7840.0,1,REPORTS
2024-03-04,MAKAFULI LOCKS AND GENERAL,INVOICE,7700.0,1,ROBERT
2024-03-04,ESSYLIGHT ELECTRICALS,INVOICE,25200.0,1,VIVIEN
2024-03-04,AFRILIGHT ELECTRICALS,INVOICE,61850.0,1,VIVIEN
2024-03-04,SMART JOMES ENTERPRISE,INVOICE,141600.0,1,ROBERT
2024-03-04,STARMAN ELECTRICALS,INVOICE,4200.0,1,ROBERT
2024-03-04,PONTY POOL ENTERPRISES,INVOICE,6880.0,1,ROBERT
2024-03-04,COUSIN ENTERPRISES,INVOICE,44000.0,1,ROBERT
2024-03-04,SMART JOMES ENTERPRISE,INVOICE,4600.0,1,ROBERT
2024-03-04,BARAKA POWER ELECTRICALS LTD,INVOICE,15000.0,1,ROBERT
2024-03-04,CLEBE TECH ENTERPRISES LTD,INVOICE,13200.0,1,ROBERT
2024-03-04,LUMMY GLOW ELECTRONICALS,INVOICE,4000.0,1,ROBERT
2024-03-04,TLL,INVOICE,8000.0,1,ROBERT
2024-03-04,TLL,INVOICE,34550.0,1,VIVIEN
2024-03-04,DAT SOLAR,INVOICE,353280.0,1,VIVIEN
2024-03-04,KENSEW ELECTRICAL SALES AND,INVOICE,11000.0,1,ROBERT
2024-03-04,SALUTE,INVOICE,3300.0,1,ROBERT
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,4000.0,1,VIVIEN
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,300.0,1,VIVIEN
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,4400.0,1,VIVIEN
2024-03-04,JOY E-STAR ELECTRONICS,INVOICE,6600.0,1,ROBERT
2024-03-04,9 PLANET ELECTRICALS,INVOICE,2800.0,1,ROBERT
2024-03-04,PREMIER TRADING COMPANY,INVOICE,11500.0,1,ROBERT
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,12000.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,22400.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,750.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,2700.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,7500.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,17650.0,1,REPORTS
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,1500.0,1,REPORTS
2024-03-04,PADOFA ELECTRICALS,INVOICE,63850.0,1,ROBERT
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,4100.0,028,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,450.0,4810,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,1800.0,4007,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,6650.0,0159,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,12000.0,146,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,2800.0,00000000166837,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,1900.0,2528,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,2400.0,590,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,11000.0,0159,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,3600.0,256,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,450.0,450,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,1950.0,2678,ONLINE
2024-03-04,BM ELECTRICALS SALES,INVOICE,30915.0,1,ROBERT
2024-03-04,BM ELECTRICALS SALES,INVOICE,19000.0,1,ROBERT
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,2800.0,7691,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,6500.0,0231,ONLINE
2024-03-04,CASH PURCHASE,CASH SALE RECEIPT,700.0,59,ONLINE
2024-03-05,WAPIJOS ELECTRONICS,INVOICE,177750.0,1,ROBERT
2024-03-05,WAPIJOS ELECTRONICS,INVOICE,15600.0,1,ROBERT
2024-03-05,MAKAFULI LOCKS AND GENERAL,INVOICE,24300.0,1,ROBERT
2024-03-05,PONTY POOL ENTERPRISES,INVOICE,27500.0,1,ROBERT
2024-03-05,STARMAN ELECTRICALS,INVOICE,1470.0,1,ROBERT
2024-03-05,PONTY POOL ENTERPRISES,INVOICE,23310.0,1,ROBERT
2024-03-05,KAGAA ELECTRICALS,INVOICE,6000.0,1,ROBERT
2024-03-05,SMART JOMES ENTERPRISE,INVOICE,16000.0,1,ROBERT
2024-03-05,MAXTEC,INVOICE,29250.0,1,ROBERT
2024-03-05,FIT AND LIGHT ELECTRIC,INVOICE,15000.0,1,ROBERT
2024-03-05,MELDINE ELECTRICALS GEN,INVOICE,4750.0,1,ROBERT
2024-03-05,ZODIAC ELECTRIC,INVOICE,2400.0,1,ROBERT
2024-03-05,HOPE G ELECTRONICS,INVOICE,14000.0,1,ROBERT
2024-03-05,PUSIMO ELECTRICALS,INVOICE,12000.0,1,ROBERT
2024-03-05,WAPIJOS ELECTRONICS,INVOICE,2800.0,1,ROBERT
2024-03-05,JOY E-STAR ELECTRONICS,INVOICE,1300.0,1,ROBERT
2024-03-05,PURE POWER ELECTRICALS LTD,INVOICE,4000.0,1,ROBERT
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,87500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,33200.0,1,REPORTS
2024-03-05,OPTONICA ELECTRALS,INVOICE,28000.0,1,REPORTS
2024-03-05,KAGAA ELECTRICALS,INVOICE,6700.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,4500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,1750.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,400.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,1600.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,700.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,6500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,3200.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,3000.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,1250.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,13500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,5250.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,3500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,15000.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,6300.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,42750.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,720.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,230.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,1500.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,7000.0,1,REPORTS
2024-03-05,KEDDY INVESTMENT,INVOICE,18480.0,1,REPORTS
2024-03-05,PADOFA ELECTRICALS,INVOICE,49200.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,6400.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,1500.0,1CAS,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,990.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,240.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,2150.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,800.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,2000.0,1,REPORTS
2024-03-05,PARADISE ELECTRICALS,INVOICE,23620.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,4750.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,3700.0,1,REPORTS
2024-03-05,JSB EXTRA POWER LTD,INVOICE,102000.0,1,ROBERT
2024-03-05,STARMAN ELECTRICALS,INVOICE,5200.0,1,ROBERT
2024-03-05,KAGAA ELECTRICALS,INVOICE,2600.0,1,ROBERT
2024-03-05,SMART JOMES ENTERPRISE,INVOICE,7000.0,1,ROBERT
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,8100.0,1,REPORTS
2024-03-05,CASH PURCHASE,CASH SALE RECEIPT,480.0,1,REPORTS
2024-03-06,SUNTECH LTD,INVOICE,182000.0,1,REPORTS
2024-03-06,OPTONICA ELECTRALS,INVOICE,16800.0,1,REPORTS
2024-03-06,FINS TECHNOLOGIES,INVOICE,12000.0,1,ROBERT
2024-03-06,PERISTER,INVOICE,1500.0,1,ROBERT
2024-03-06,KAGAA ELECTRICALS,INVOICE,2850.0,1,ROBERT
2024-03-06,HOPELAND ELECTRICAL,INVOICE,115200.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,320.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,16400.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,1380.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,2800.0,1,REPORTS
2024-03-06,SHASTEC ENTERPRISES ELEC,INVOICE,24500.0,1,ROBERT
2024-03-06,PREMIER TRADING COMPANY,INVOICE,24000.0,1,ROBERT
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,12000.0,1,REPORTS
2024-03-06,PRISCO ENTERPRISES,INVOICE,34000.0,1,ROBERT
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,6500.0,1,REPORTS
2024-03-06,STAR POINT ELECTRICALS,INVOICE,4400.0,1,ROBERT
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,12250.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,2200.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,6800.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,2000.0,1,REPORTS
2024-03-06,EVERREADY SUPPLIER,INVOICE,11704.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,5250.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,14000.0,1,REPORTS
2024-03-06,RICH MARK ELECTRICAL SALES,INVOICE,8680.0,1,ROBERT
2024-03-06,CARL AND GILBERT,INVOICE,17200.0,1,ROBERT
2024-03-06,MAKAFULI LOCKS AND GENERAL,INVOICE,3240.0,1,ROBERT
2024-03-06,DTF LIMITED,INVOICE,8500.0,1,ROBERT
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,1200.0,1,REPORTS
2024-03-06,CARL AND GILBERT,INVOICE,4500.0,15,ROBERT
2024-03-06,SHASTEC ENTERPRISES ELEC,INVOICE,11000.0,1,ROBERT
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,100.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,900.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,1560.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,1060.0,1,REPORTS
2024-03-06,CASH PURCHASE,CASH SALE RECEIPT,530.0,1,REPORTS
2024-03-07,BUSKET,INVOICE,3500.0,1,ROBERT
2024-03-07,FIT AND LIGHT ELECTRIC,INVOICE,11000.0,1,REPORTS
2024-03-07,TRONIC KENYA LIMITED,INVOICE,325405.0,1,REPORTS
2024-03-07,GACHIMA GENERAL MERCHANTS,INVOICE,1100.0,1,REPORTS
2024-03-07,PURE POWER ELECTRICALS LTD,INVOICE,3400.0,1,REPORTS
2024-03-07,WINDSOR,INVOICE,3400.0,1,ROBERT
2024-03-07,MAKAFULI LOCKS AND GENERAL,INVOICE,9780.0,1,ROBERT
2024-03-07,PONTY POOL ENTERPRISES,INVOICE,4200.0,1,ROBERT
2024-03-07,DP LIGHT,INVOICE,12150.0,1,ROBERT
2024-03-07,SMART JOMES ENTERPRISE,INVOICE,28000.0,1,ROBERT
2024-03-07,SMART JOMES ENTERPRISE,INVOICE,120000.0,1,ROBERT
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,500.0,1,REPORTS
2024-03-07,DYNAMIC CLOUD SYSTEMS,INVOICE,21600.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,21600.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,16000.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,3200.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,4500.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,11500.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,3400.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-03-07,LOYA SUPPLY CHAIN MANAGENT,INVOICE,32500.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,22000.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,1300.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,16350.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,6150.0,1,REPORTS
2024-03-07,GLORIA NEELUX,INVOICE,15960.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,1500.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,2000.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,4050.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,1950.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,900.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,3700.0,1,REPORTS
2024-03-07,CASH PURCHASE,CASH SALE RECEIPT,1400.0,1,REPORTS
2024-03-08,DTF LIMITED,INVOICE,9900.0,1,REPORTS
2024-03-08,PURE POWER ELECTRICALS LTD,INVOICE,9900.0,1,REPORTS
2024-03-08,RICH MARK ELECTRICAL SALES,INVOICE,7500.0,1,REPORTS
